snapshot_id,captured_at_utc,captured_at_local,event_slug,target_date,model_version,feature_schema_version,cutoff_hour,high_so_far,current_temp,rise_from_7am,warming_rate_2h,hours_at_peak,dewpoint_c,humidity,pressure,pressure_trend_3h,wind_speed_kmh,forecast_high,forecast_gap,wind_group,cloud_group
20260609T083451-0400,2026-06-09T12:34:51.535500+00:00,2026-06-09T05:34:51.143922-07:00,highest-temperature-in-los-angeles-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,63.0,60.0,43.0,0.0,6.116666666666666,56.0,88.0,29.75,0.0,,72.4,9.400000000000006,E-SE/onshore-ish,Fair/clear
20260609T084513-0400,2026-06-09T12:45:13.045356+00:00,2026-06-09T05:45:12.859831-07:00,highest-temperature-in-los-angeles-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,63.0,60.0,43.0,0.0,6.116666666666666,56.0,88.0,29.75,0.0,,72.4,9.400000000000006,E-SE/onshore-ish,Fair/clear
20260609T085549-0400,2026-06-09T12:55:49.484200+00:00,2026-06-09T05:55:49.254081-07:00,highest-temperature-in-los-angeles-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,63.0,60.0,43.0,0.0,6.116666666666666,56.0,88.0,29.75,0.0,,72.4,9.400000000000006,E-SE/onshore-ish,Fair/clear
20260609T090607-0400,2026-06-09T13:06:07.916721+00:00,2026-06-09T06:06:07.779368-07:00,highest-temperature-in-los-angeles-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,63.0,60.0,0.0,-1.0,6.116666666666666,56.0,86.0,29.75,0.0,,72.4,9.400000000000006,E-SE/onshore-ish,Fair/clear
20260609T091627-0400,2026-06-09T13:16:27.596817+00:00,2026-06-09T06:16:27.413945-07:00,highest-temperature-in-los-angeles-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,63.0,60.0,0.0,-1.0,6.116666666666666,56.0,86.0,29.75,0.0,,72.1,9.099999999999994,E-SE/onshore-ish,Fair/clear
20260609T092640-0400,2026-06-09T13:26:40.387241+00:00,2026-06-09T06:26:40.168697-07:00,highest-temperature-in-los-angeles-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,63.0,61.0,0.0,0.0,6.116666666666666,56.0,85.0,29.75,0.0,,72.1,9.099999999999994,E-SE/onshore-ish,Fair/clear
20260609T093653-0400,2026-06-09T13:36:53.303923+00:00,2026-06-09T06:36:53.068825-07:00,highest-temperature-in-los-angeles-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,63.0,61.0,0.0,0.0,6.116666666666666,56.0,84.0,29.76,0.010000000000001563,,72.1,9.099999999999994,SSE,Fair/clear
20260609T094708-0400,2026-06-09T13:47:08.591173+00:00,2026-06-09T06:47:08.406733-07:00,highest-temperature-in-los-angeles-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,63.0,61.0,0.0,0.0,6.116666666666666,56.0,84.0,29.76,0.010000000000001563,,72.1,9.099999999999994,SSE,Fair/clear
20260609T095725-0400,2026-06-09T13:57:25.133860+00:00,2026-06-09T06:57:24.921823-07:00,highest-temperature-in-los-angeles-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,63.0,61.0,0.0,0.0,6.116666666666666,56.0,83.0,29.76,0.010000000000001563,,72.1,9.099999999999994,S-SW,Fair/clear
20260609T100747-0400,2026-06-09T14:07:47.044598+00:00,2026-06-09T07:07:46.847862-07:00,highest-temperature-in-los-angeles-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,63.0,62.0,0.0,1.0,6.116666666666666,56.0,81.0,29.76,0.010000000000001563,,72.1,9.099999999999994,S-SW,Partly cloudy
