snapshot_id,captured_at_utc,captured_at_local,event_slug,target_date,source,forecast_kind,issue_time,issue_time_basis,valid_time,horizon_minutes,target_temp_c,forecast_high_c,cloud_cover,wind_speed_kmh,condition,source_url,payload_hash,is_changed
20260609T083453-0400,2026-06-09T12:34:53.768110+00:00,2026-06-09T08:34:53.768110-04:00,highest-temperature-in-san-francisco-on-june-9-2026,2026-06-09,weather_forecast,hourly,2026-06-09T08:34:53.768110-04:00,capture_fallback,2026-06-09T06:00:00-07:00,25,60,,95,4,Cloudy,https://api.weather.com/v3/wx/forecast/hourly/15day,f71da8ce1c33c4ebcbc1daf1eb85302c7d471627b50f53ef9225ef14b0fc25f4,true
20260609T083453-0400,2026-06-09T12:34:53.768110+00:00,2026-06-09T08:34:53.768110-04:00,highest-temperature-in-san-francisco-on-june-9-2026,2026-06-09,weather_forecast,hourly,2026-06-09T08:34:53.768110-04:00,capture_fallback,2026-06-09T07:00:00-07:00,85,60,,100,4,Cloudy,https://api.weather.com/v3/wx/forecast/hourly/15day,d85507c97f5b55b079d2f3a798d6ea4a0241394d8e912096486d58d47274ead8,true
20260609T083453-0400,2026-06-09T12:34:53.768110+00:00,2026-06-09T08:34:53.768110-04:00,highest-temperature-in-san-francisco-on-june-9-2026,2026-06-09,weather_forecast,hourly,2026-06-09T08:34:53.768110-04:00,capture_fallback,2026-06-09T08:00:00-07:00,145,61,,100,4,Cloudy,https://api.weather.com/v3/wx/forecast/hourly/15day,49e2261f254e8bc9ac21fede6a18240fa7e9bc3460b4aab9c1c18a41ff9cf0c8,true
20260609T083453-0400,2026-06-09T12:34:53.768110+00:00,2026-06-09T08:34:53.768110-04:00,highest-temperature-in-san-francisco-on-june-9-2026,2026-06-09,weather_forecast,hourly,2026-06-09T08:34:53.768110-04:00,capture_fallback,2026-06-09T09:00:00-07:00,205,60,,93,7,Cloudy,https://api.weather.com/v3/wx/forecast/hourly/15day,f0aa0511a6f29a8beba889b638837e2c71a39069f0f4420dbba8765f114e7911,true
20260609T083453-0400,2026-06-09T12:34:53.768110+00:00,2026-06-09T08:34:53.768110-04:00,highest-temperature-in-san-francisco-on-june-9-2026,2026-06-09,weather_forecast,hourly,2026-06-09T08:34:53.768110-04:00,capture_fallback,2026-06-09T10:00:00-07:00,265,62,,90,9,Cloudy,https://api.weather.com/v3/wx/forecast/hourly/15day,7f8930f50c915a262e1a3706ef338cbb8b7e89c8993808ed4eee759ea5d1dc79,true
20260609T083453-0400,2026-06-09T12:34:53.768110+00:00,2026-06-09T08:34:53.768110-04:00,highest-temperature-in-san-francisco-on-june-9-2026,2026-06-09,weather_forecast,hourly,2026-06-09T08:34:53.768110-04:00,capture_fallback,2026-06-09T11:00:00-07:00,325,63,,59,12,Partly Cloudy,https://api.weather.com/v3/wx/forecast/hourly/15day,af4ee449376a11bc9915f3309f1e0ec8eb10e11c91115f9a69bb2f20ed05c437,true
20260609T083453-0400,2026-06-09T12:34:53.768110+00:00,2026-06-09T08:34:53.768110-04:00,highest-temperature-in-san-francisco-on-june-9-2026,2026-06-09,weather_forecast,hourly,2026-06-09T08:34:53.768110-04:00,capture_fallback,2026-06-09T12:00:00-07:00,385,64,,33,14,Partly Cloudy,https://api.weather.com/v3/wx/forecast/hourly/15day,bcbc8e2aeb115e1f9c674c64ff66c5ff577ff12e2bc79eb4851713433d7a76dc,true
20260609T083453-0400,2026-06-09T12:34:53.768110+00:00,2026-06-09T08:34:53.768110-04:00,highest-temperature-in-san-francisco-on-june-9-2026,2026-06-09,weather_forecast,hourly,2026-06-09T08:34:53.768110-04:00,capture_fallback,2026-06-09T13:00:00-07:00,445,65,,22,17,Mostly Sunny,https://api.weather.com/v3/wx/forecast/hourly/15day,70cf5c5a092e0d6c660673652376a52e5d18e8764eb87b9d0301709ced93d72e,true
20260609T083453-0400,2026-06-09T12:34:53.768110+00:00,2026-06-09T08:34:53.768110-04:00,highest-temperature-in-san-francisco-on-june-9-2026,2026-06-09,weather_forecast,hourly,2026-06-09T08:34:53.768110-04:00,capture_fallback,2026-06-09T14:00:00-07:00,505,65,,19,19,Sunny,https://api.weather.com/v3/wx/forecast/hourly/15day,341a9208b897f3bb19860979bce6e1ca1f3a0cc495e099e9be25044dc849784f,true
20260609T083453-0400,2026-06-09T12:34:53.768110+00:00,2026-06-09T08:34:53.768110-04:00,highest-temperature-in-san-francisco-on-june-9-2026,2026-06-09,weather_forecast,hourly,2026-06-09T08:34:53.768110-04:00,capture_fallback,2026-06-09T15:00:00-07:00,565,65,,21,20,Mostly Sunny/Wind,https://api.weather.com/v3/wx/forecast/hourly/15day,5bcc7fbdeed07a60b857bb72e1ddf1a6a18d8ac4a2d7facc78886bd52dd397e5,true
