snapshot_id,captured_at_utc,captured_at_local,event_slug,event_updated_at,model_version,top_temp_c,top_probability,range_label,bin_kind,bin_value_c,model_probability,market_yes,market_no,edge,best_bid,best_ask,last_trade_price,volume,liquidity,market_status,wu_history_high_c,wu_current_c,wu_max_since_7am_c,eccc_swob_max_c,weather_forecast_max_c,open_meteo_max_c,eccc_forecast_high_c
20260606T200454-0400,2026-06-07T00:04:54.062080+00:00,2026-06-06T20:04:54.062080-04:00,highest-temperature-in-dallas-on-june-6-2026,2026-06-06T23:56:16.290019Z,v0.5.0 HGBC feature-based ML model,88,0.7599511267039698,75°F or below,lte,75,0.0,0.0005,0.9995,-0.0005,,0.001,0.001,3352.4573320000004,12383.44737,active,88.0,72.0,89.0,,77.0,73.2,
20260606T200454-0400,2026-06-07T00:04:54.062080+00:00,2026-06-06T20:04:54.062080-04:00,highest-temperature-in-dallas-on-june-6-2026,2026-06-06T23:56:16.290019Z,v0.5.0 HGBC feature-based ML model,88,0.7599511267039698,76-77°F,eq,76,0.0,0.0005,0.9995,-0.0005,,0.001,0.001,6339.234106000002,11385.22808,active,88.0,72.0,89.0,,77.0,73.2,
20260606T200454-0400,2026-06-07T00:04:54.062080+00:00,2026-06-06T20:04:54.062080-04:00,highest-temperature-in-dallas-on-june-6-2026,2026-06-06T23:56:16.290019Z,v0.5.0 HGBC feature-based ML model,88,0.7599511267039698,78-79°F,eq,78,0.0,0.0005,0.9995,-0.0005,,0.001,0.001,4406.517687999999,8828.1365,active,88.0,72.0,89.0,,77.0,73.2,
20260606T200454-0400,2026-06-07T00:04:54.062080+00:00,2026-06-06T20:04:54.062080-04:00,highest-temperature-in-dallas-on-june-6-2026,2026-06-06T23:56:16.290019Z,v0.5.0 HGBC feature-based ML model,88,0.7599511267039698,80-81°F,eq,80,0.0,0.0005,0.9995,-0.0005,,0.001,0.001,4807.967371,9438.31733,active,88.0,72.0,89.0,,77.0,73.2,
20260606T200454-0400,2026-06-07T00:04:54.062080+00:00,2026-06-06T20:04:54.062080-04:00,highest-temperature-in-dallas-on-june-6-2026,2026-06-06T23:56:16.290019Z,v0.5.0 HGBC feature-based ML model,88,0.7599511267039698,82-83°F,eq,82,0.0,0.0005,0.9995,-0.0005,,0.001,0.001,5552.068255999999,7713.64548,active,88.0,72.0,89.0,,77.0,73.2,
20260606T200454-0400,2026-06-07T00:04:54.062080+00:00,2026-06-06T20:04:54.062080-04:00,highest-temperature-in-dallas-on-june-6-2026,2026-06-06T23:56:16.290019Z,v0.5.0 HGBC feature-based ML model,88,0.7599511267039698,84-85°F,eq,84,0.0,0.0005,0.9995,-0.0005,,0.001,0.005,5731.713304999999,5902.50583,active,88.0,72.0,89.0,,77.0,73.2,
20260606T200454-0400,2026-06-07T00:04:54.062080+00:00,2026-06-06T20:04:54.062080-04:00,highest-temperature-in-dallas-on-june-6-2026,2026-06-06T23:56:16.290019Z,v0.5.0 HGBC feature-based ML model,88,0.7599511267039698,86-87°F,eq,86,0.0,0.0005,0.9995,-0.0005,,0.001,0.001,10992.031919000003,5582.70622,active,88.0,72.0,89.0,,77.0,73.2,
20260606T200454-0400,2026-06-07T00:04:54.062080+00:00,2026-06-06T20:04:54.062080-04:00,highest-temperature-in-dallas-on-june-6-2026,2026-06-06T23:56:16.290019Z,v0.5.0 HGBC feature-based ML model,88,0.7599511267039698,88-89°F,eq,88,0.976196213486191,0.9985,0.0015,-0.022303786513809043,0.998,0.999,0.998,8380.160961000007,981.76602,active,88.0,72.0,89.0,,77.0,73.2,
20260606T200454-0400,2026-06-07T00:04:54.062080+00:00,2026-06-06T20:04:54.062080-04:00,highest-temperature-in-dallas-on-june-6-2026,2026-06-06T23:56:16.290019Z,v0.5.0 HGBC feature-based ML model,88,0.7599511267039698,90-91°F,eq,90,0.023339339332763522,0.0025,0.9975,0.020839339332763523,0.001,0.004,0.018,9457.618221000002,1426.30221,active,88.0,72.0,89.0,,77.0,73.2,
20260606T200454-0400,2026-06-07T00:04:54.062080+00:00,2026-06-06T20:04:54.062080-04:00,highest-temperature-in-dallas-on-june-6-2026,2026-06-06T23:56:16.290019Z,v0.5.0 HGBC feature-based ML model,88,0.7599511267039698,92-93°F,eq,92,0.0004519147977756023,0.0015,0.9985,-0.0010480852022243976,0.001,0.002,0.001,6292.809419999999,2328.19194,active,88.0,72.0,89.0,,77.0,73.2,
20260606T200454-0400,2026-06-07T00:04:54.062080+00:00,2026-06-06T20:04:54.062080-04:00,highest-temperature-in-dallas-on-june-6-2026,2026-06-06T23:56:16.290019Z,v0.5.0 HGBC feature-based ML model,88,0.7599511267039698,94°F or higher,gte,94,1.2532383269741058e-05,0.0005,0.9995,-0.00048746761673025893,,0.001,0.005,2246.263146,2355.11725,active,88.0,72.0,89.0,,77.0,73.2,
20260606T201519-0400,2026-06-07T00:15:19.290827+00:00,2026-06-06T20:15:19.290827-04:00,highest-temperature-in-dallas-on-june-6-2026,2026-06-07T00:05:49.208116Z,v0.5.0 HGBC feature-based ML model,88,0.7599511267039698,75°F or below,lte,75,0.0,0.0005,0.9995,-0.0005,,0.001,0.001,3352.4573320000004,12237.59067,active,88.0,72.0,89.0,,79.0,73.2,
