snapshot_id,captured_at_utc,captured_at_local,event_slug,target_date,model_version,feature_schema_version,cutoff_hour,high_so_far,current_temp,rise_from_7am,warming_rate_2h,hours_at_peak,dewpoint_c,humidity,pressure,pressure_trend_3h,wind_speed_kmh,forecast_high,forecast_gap,wind_group,cloud_group
20260610T020430-0400,2026-06-10T06:04:30.980864+00:00,2026-06-10T00:04:30.690558-06:00,highest-temperature-in-denver-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,17.0,17.0,0.0,0.0,0.0,10.0,60.0,,0.0,15.0,88.5,71.5,E-SE/onshore-ish,Partly cloudy
20260610T021449-0400,2026-06-10T06:14:49.582843+00:00,2026-06-10T00:14:49.412389-06:00,highest-temperature-in-denver-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,65.0,65.0,48.0,0.0,0.0,32.0,28.0,,0.0,12.0,88.5,23.5,E-SE/onshore-ish,Partly cloudy
20260610T022500-0400,2026-06-10T06:25:00.940847+00:00,2026-06-10T00:25:00.806850-06:00,highest-temperature-in-denver-on-june-10-2026,2026-06-10,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,7,66.0,66.0,49.0,0.0,0.0,33.0,30.0,,0.0,12.0,88.5,22.5,N-NE,Fair/clear
20260610T093739-0400,2026-06-10T13:37:39.526149+00:00,2026-06-10T07:37:39.148786-06:00,highest-temperature-in-denver-on-june-10-2026,2026-06-10,v0.5.5 HGBC feature-based ML model,toronto_feature_store_v0.2,7,62.0,62.0,45.0,0.0,0.0,39.0,42.0,,0.0,8.0,86.7,24.700000000000003,SSE,Fair/clear
20260610T094754-0400,2026-06-10T13:47:54.005499+00:00,2026-06-10T07:47:53.786991-06:00,highest-temperature-in-denver-on-june-10-2026,2026-06-10,v0.5.5 HGBC feature-based ML model,toronto_feature_store_v0.2,7,64.0,64.0,47.0,0.0,0.0,39.0,41.0,,0.0,8.0,86.7,22.700000000000003,SSE,Fair/clear
20260610T095808-0400,2026-06-10T13:58:08.837153+00:00,2026-06-10T07:58:08.664418-06:00,highest-temperature-in-denver-on-june-10-2026,2026-06-10,v0.5.5 HGBC feature-based ML model,toronto_feature_store_v0.2,7,64.0,64.0,47.0,0.0,0.0,39.0,41.0,,0.0,8.0,86.7,22.700000000000003,SSE,Fair/clear
20260610T100827-0400,2026-06-10T14:08:27.977946+00:00,2026-06-10T08:08:27.832305-06:00,highest-temperature-in-denver-on-june-10-2026,2026-06-10,v0.5.5 HGBC feature-based ML model,toronto_feature_store_v0.2,8,65.0,65.0,48.0,0.0,0.0,40.0,40.0,,0.0,9.0,86.95,21.950000000000003,SSE,Fair/clear
20260610T101841-0400,2026-06-10T14:18:41.418608+00:00,2026-06-10T08:18:41.251180-06:00,highest-temperature-in-denver-on-june-10-2026,2026-06-10,v0.5.5 HGBC feature-based ML model,toronto_feature_store_v0.2,8,65.0,65.0,48.0,0.0,0.0,39.0,38.0,,0.0,9.0,86.95,21.950000000000003,SSE,Fair/clear
20260610T102855-0400,2026-06-10T14:28:55.586159+00:00,2026-06-10T08:28:55.361239-06:00,highest-temperature-in-denver-on-june-10-2026,2026-06-10,v0.5.5 HGBC feature-based ML model,toronto_feature_store_v0.2,8,66.0,66.0,49.0,0.0,0.0,39.0,36.0,,0.0,9.0,86.95,20.950000000000003,SSE,Fair/clear
20260610T103906-0400,2026-06-10T14:39:06.932203+00:00,2026-06-10T08:39:06.748847-06:00,highest-temperature-in-denver-on-june-10-2026,2026-06-10,v0.5.5 HGBC feature-based ML model,toronto_feature_store_v0.2,8,68.0,68.0,51.0,0.0,0.0,38.0,34.0,,0.0,9.0,86.95,18.950000000000003,SSE,Fair/clear
20260610T104926-0400,2026-06-10T14:49:26.199197+00:00,2026-06-10T08:49:26.048606-06:00,highest-temperature-in-denver-on-june-10-2026,2026-06-10,v0.5.5 HGBC feature-based ML model,toronto_feature_store_v0.2,8,68.0,68.0,51.0,0.0,0.0,38.0,33.0,,0.0,8.0,87.0,19.0,SSE,Fair/clear
20260610T105937-0400,2026-06-10T14:59:37.196711+00:00,2026-06-10T08:59:37.027708-06:00,highest-temperature-in-denver-on-june-10-2026,2026-06-10,v0.5.5 HGBC feature-based ML model,toronto_feature_store_v0.2,8,69.0,69.0,52.0,0.0,0.0,37.0,31.0,,0.0,7.0,87.0,18.0,SSE,Fair/clear
20260610T110958-0400,2026-06-10T15:09:58.873289+00:00,2026-06-10T09:09:58.685513-06:00,highest-temperature-in-denver-on-june-10-2026,2026-06-10,v0.5.5 HGBC feature-based ML model,toronto_feature_store_v0.2,9,71.0,71.0,54.0,0.0,0.0,37.0,29.0,,0.0,7.0,87.0,16.0,SSE,Fair/clear
20260610T112305-0400,2026-06-10T15:23:05.180274+00:00,2026-06-10T09:23:04.949438-06:00,highest-temperature-in-denver-on-june-10-2026,2026-06-10,v0.5.6 HGBC feature-based ML model,toronto_feature_store_v0.2,9,72.0,72.0,55.0,0.0,0.0,36.0,27.0,,0.0,7.0,87.0,15.0,SSE,Fair/clear
20260610T113316-0400,2026-06-10T15:33:16.723495+00:00,2026-06-10T09:33:16.517032-06:00,highest-temperature-in-denver-on-june-10-2026,2026-06-10,v0.5.6 HGBC feature-based ML model,toronto_feature_store_v0.2,9,73.0,73.0,56.0,0.0,0.0,36.0,26.0,,0.0,7.0,87.5,14.5,SSE,Fair/clear
20260610T114332-0400,2026-06-10T15:43:32.127043+00:00,2026-06-10T09:43:31.916972-06:00,highest-temperature-in-denver-on-june-10-2026,2026-06-10,v0.5.6 HGBC feature-based ML model,toronto_feature_store_v0.2,9,75.0,75.0,58.0,0.0,0.0,35.0,24.0,,0.0,8.0,87.5,12.5,SSE,Fair/clear
20260610T115343-0400,2026-06-10T15:53:43.387439+00:00,2026-06-10T09:53:43.051412-06:00,highest-temperature-in-denver-on-june-10-2026,2026-06-10,v0.5.6 HGBC feature-based ML model,toronto_feature_store_v0.2,9,75.0,75.0,58.0,0.0,0.0,35.0,23.0,,0.0,7.0,87.5,12.5,S-SW,Fair/clear
20260610T120403-0400,2026-06-10T16:04:03.528014+00:00,2026-06-10T10:04:03.294014-06:00,highest-temperature-in-denver-on-june-10-2026,2026-06-10,v0.5.6 HGBC feature-based ML model,toronto_feature_store_v0.2,10,76.0,76.0,59.0,0.0,0.0,35.0,23.0,,0.0,5.0,87.5,11.5,SSE,Fair/clear
20260610T121417-0400,2026-06-10T16:14:17.819995+00:00,2026-06-10T10:14:17.527224-06:00,highest-temperature-in-denver-on-june-10-2026,2026-06-10,v0.5.6 HGBC feature-based ML model,toronto_feature_store_v0.2,10,76.0,76.0,59.0,0.0,0.0,34.0,21.0,,0.0,8.0,87.5,11.5,S-SW,Fair/clear
20260610T122439-0400,2026-06-10T16:24:39.924153+00:00,2026-06-10T10:24:39.581071-06:00,highest-temperature-in-denver-on-june-10-2026,2026-06-10,v0.5.6 HGBC feature-based ML model,toronto_feature_store_v0.2,10,76.0,76.0,59.0,0.0,0.0,33.0,21.0,,0.0,8.0,87.5,11.5,S-SW,Fair/clear
