snapshot_id,captured_at_utc,captured_at_local,event_slug,target_date,source,forecast_kind,issue_time,issue_time_basis,valid_time,horizon_minutes,target_temp_c,forecast_high_c,cloud_cover,wind_speed_kmh,condition,source_url,payload_hash,is_changed
20260609T010434-0400,2026-06-09T05:04:34.642880+00:00,2026-06-09T01:04:34.642880-04:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,weather_forecast,hourly,2026-06-09T01:04:34.642880-04:00,capture_fallback,2026-06-09T01:00:00-05:00,55,79,,53,7,Partly Cloudy,https://api.weather.com/v3/wx/forecast/hourly/15day,54a637f6d57d852d1fc0efedffae97879af010310e18de39220689218b340b1f,true
20260609T010434-0400,2026-06-09T05:04:34.642880+00:00,2026-06-09T01:04:34.642880-04:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,weather_forecast,hourly,2026-06-09T01:04:34.642880-04:00,capture_fallback,2026-06-09T02:00:00-05:00,115,79,,50,7,Partly Cloudy,https://api.weather.com/v3/wx/forecast/hourly/15day,3eeb6fff8cb92faae0bfdea9463061d96683e5bd7abcd7a24fc8fd3367930a98,true
20260609T010434-0400,2026-06-09T05:04:34.642880+00:00,2026-06-09T01:04:34.642880-04:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,weather_forecast,hourly,2026-06-09T01:04:34.642880-04:00,capture_fallback,2026-06-09T03:00:00-05:00,175,78,,49,6,Partly Cloudy,https://api.weather.com/v3/wx/forecast/hourly/15day,1f616879c58c659fa5eded1c7c8404c8e71435babdaea7f0c5baf61262fc55c3,true
20260609T010434-0400,2026-06-09T05:04:34.642880+00:00,2026-06-09T01:04:34.642880-04:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,weather_forecast,hourly,2026-06-09T01:04:34.642880-04:00,capture_fallback,2026-06-09T04:00:00-05:00,235,77,,59,5,Partly Cloudy,https://api.weather.com/v3/wx/forecast/hourly/15day,6596fd59ae1adb71ba2f2a9315b9ff78c3f9b154c208e11662df95cebfae4e2c,true
20260609T010434-0400,2026-06-09T05:04:34.642880+00:00,2026-06-09T01:04:34.642880-04:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,weather_forecast,hourly,2026-06-09T01:04:34.642880-04:00,capture_fallback,2026-06-09T05:00:00-05:00,295,78,,51,5,Partly Cloudy,https://api.weather.com/v3/wx/forecast/hourly/15day,6fd9545681e9a794276b581723bfc7673eddddf59a35aa6248f589e382534572,true
20260609T010434-0400,2026-06-09T05:04:34.642880+00:00,2026-06-09T01:04:34.642880-04:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,weather_forecast,hourly,2026-06-09T01:04:34.642880-04:00,capture_fallback,2026-06-09T06:00:00-05:00,355,78,,67,5,Mostly Cloudy,https://api.weather.com/v3/wx/forecast/hourly/15day,cafd8218c41ca79840bb1d20c3486d9f82343e18b4ffcd41c8252b4bee3648a6,true
20260609T010434-0400,2026-06-09T05:04:34.642880+00:00,2026-06-09T01:04:34.642880-04:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,weather_forecast,hourly,2026-06-09T01:04:34.642880-04:00,capture_fallback,2026-06-09T07:00:00-05:00,415,78,,60,5,Mostly Cloudy,https://api.weather.com/v3/wx/forecast/hourly/15day,72d7924437cc632a1542003b51f8c13c3f08cfde8ef3169cb1d25ee0cc015466,true
20260609T010434-0400,2026-06-09T05:04:34.642880+00:00,2026-06-09T01:04:34.642880-04:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,weather_forecast,hourly,2026-06-09T01:04:34.642880-04:00,capture_fallback,2026-06-09T08:00:00-05:00,475,80,,61,6,Mostly Cloudy,https://api.weather.com/v3/wx/forecast/hourly/15day,cf5857e79b8b2374101e836f065fba559cdb6cb3e9b6257d13473bd07e24b83b,true
20260609T010434-0400,2026-06-09T05:04:34.642880+00:00,2026-06-09T01:04:34.642880-04:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,weather_forecast,hourly,2026-06-09T01:04:34.642880-04:00,capture_fallback,2026-06-09T09:00:00-05:00,535,82,,48,8,Partly Cloudy,https://api.weather.com/v3/wx/forecast/hourly/15day,fd18dfd5d62bb03e59e76912b9a6e6f4c9abb04cdfcc2536b068128f3a069727,true
20260609T010434-0400,2026-06-09T05:04:34.642880+00:00,2026-06-09T01:04:34.642880-04:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,weather_forecast,hourly,2026-06-09T01:04:34.642880-04:00,capture_fallback,2026-06-09T10:00:00-05:00,595,84,,50,9,Partly Cloudy,https://api.weather.com/v3/wx/forecast/hourly/15day,f8ad8987a377ffb201c1760688ad9fd260b3d34d77f246f064c07e516c6f5f69,true
